,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,SalePrice
999,7,7.0967213784947605,2,632,7.079184394609668,1208,2,6,2006,12.235631447771718
1000,3,6.8501261661455,2,528,0.0,944,1,4,1952,11.314474526246391
1001,5,6.53813982376767,1,216,6.53813982376767,691,1,4,1920,11.362102575235644
1002,8,7.3613754289773485,3,824,7.3613754289773485,1574,2,7,2006,12.354492650648448
1003,5,7.426549072397305,2,528,7.426549072397305,1680,2,8,1976,11.827042533619087
1004,7,7.315883504509785,2,457,7.204892510204673,1504,2,7,2005,12.106252310247962
1005,5,6.892641641172089,1,328,6.892641641172089,985,2,6,1977,11.917723684090689
1006,6,7.4127640174265625,2,484,7.4127640174265625,1657,2,7,1970,12.004568269319446
1007,4,6.9957661563048505,1,286,6.302618975744905,546,1,6,1970,11.385092093460344
1008,7,7.444248649496705,2,550,7.444248649496705,1710,2,7,2004,12.388394202324129
1009,5,7.3277805384216315,0,0,6.915723448631314,1008,2,7,1926,11.532728092266408
1010,5,7.147559271189454,1,312,6.579251212010101,720,2,7,1948,11.813030057420567
1011,5,7.416979621381154,0,0,0.0,1664,2,8,1965,11.512925464970229
1012,6,7.31455283232408,1,180,6.400257445308821,900,1,7,1923,12.013700752882718
1013,5,6.92951677076365,1,280,6.92951677076365,1022,1,4,1910,11.350406535472453
1014,6,6.9865664594064265,1,240,6.9865664594064265,1082,1,5,1948,11.688558033613386
1015,8,7.417580402414544,2,528,6.697034247666484,810,2,6,2001,12.332705296463539
1016,7,7.315883504509785,2,478,7.315883504509785,1504,2,6,1996,12.220961258023925
1017,8,7.215239978730097,2,565,7.106606137727303,1360,1,4,1984,12.141534124392603
1018,7,7.294377299288821,2,402,5.950642552587727,802,2,7,1991,11.982929094215963
1019,7,7.317212408359839,2,440,7.216709486709457,1506,2,6,2005,12.27134527214637
1020,4,7.0317412587631285,2,451,7.0317412587631285,1132,1,5,2005,12.078239274020289
1021,7,7.106606137727303,2,632,7.089243155027514,1220,2,6,2006,12.175613438045465
1022,5,7.129297548929373,1,160,6.815639990074331,912,1,6,1930,11.37366339763672
1023,7,7.315883504509785,2,437,7.204892510204673,1504,2,7,2005,12.160028707028767
1024,8,7.971776122880628,2,665,7.355641102974253,2898,2,10,1976,12.567237494741757
1025,5,6.782192056006791,2,461,6.782192056006791,882,1,5,1972,11.630708500626612
1026,5,7.142036574706803,2,461,7.145196134997171,1264,1,6,1960,12.028738630247258
1027,8,7.406103381237015,3,800,7.401231264413015,1646,2,7,2007,12.588190652108505
1028,5,7.226936018493289,1,240,6.643789733147672,968,1,6,1941,11.56171562913966
1029,6,7.1049654482698426,1,264,6.51025834052315,672,1,7,1972,11.678439903447801
1030,5,7.564238475170491,0,0,6.530877627725885,948,2,10,1916,11.982929094215963
1031,7,8.033334015880062,2,672,6.714170529909472,1687,2,12,1920,12.190959007720126
1032,8,7.832014180505469,3,796,7.198931240688173,1352,2,10,1993,12.644327576461329
1033,7,7.4109518755836366,3,900,7.4109518755836366,1654,2,6,2002,12.345834587905333
1034,5,6.860663671448287,1,240,6.824373670043086,954,1,5,1938,11.693161515273161
1035,4,6.739336627357174,1,290,0.0,845,1,5,1957,11.33857207782545
1036,9,7.3901814282264295,3,912,7.3901814282264295,1620,2,6,2007,12.661913960963405
1037,8,7.724446645633537,2,905,6.961296045910167,1055,2,7,2001,12.567237494741757
1038,4,7.203405521083095,0,0,6.302618975744905,798,1,6,1970,11.48246625748552
1039,4,6.4457198193855785,1,286,6.4457198193855785,630,1,3,1970,11.289781913656018
1040,5,7.497207223203318,2,484,7.033506484287697,1803,2,8,1957,11.951180395901384
1041,6,7.397561535524052,2,484,6.684611727667927,800,1,7,1966,12.061046873479915
1042,6,7.174724309836376,2,624,7.174724309836376,1306,2,5,2005,12.185869938212655
1043,7,7.753194269884341,2,514,7.29641326877392,1532,2,10,1990,12.477167914377556
1044,8,7.8336002236611035,2,542,7.8336002236611035,2524,2,9,1981,12.535376392672774
1045,3,7.457609289715606,2,452,0.0,1733,2,8,1955,11.84653646931041
1046,9,7.961370201719511,3,716,7.596894438144544,1992,3,11,2005,13.229567991666638
1047,5,6.897704943128636,2,672,6.897704943128636,990,1,5,1994,11.884489021402711
1048,5,7.479299637782834,2,336,0.0,1771,1,9,1960,11.652687407345388
1049,4,6.835184586147301,1,308,0.0,930,1,6,1946,11.349229372299439
1050,7,7.171656822768514,2,436,7.171656822768514,1302,2,6,2007,12.080991165908294
1051,7,7.182352111885263,2,440,7.182352111885263,1316,2,6,2007,12.206777397134413
1052,6,7.589335823170617,2,540,6.704414354964107,1127,1,9,1964,12.013700752882718
1053,5,7.330405211844402,1,364,7.103322062526113,1526,1,7,1957,11.881034786534624
1054,8,7.5953872788539725,2,586,6.970730078143525,1091,2,7,2002,12.449018824140563
1055,6,7.328437352895162,2,478,7.084226422097916,1523,2,7,1976,12.100712129872347
1056,7,7.218176838403408,2,484,7.218176838403408,1364,2,6,2005,12.132695175725399
1057,7,7.52294091807237,2,467,6.880384082186005,979,2,7,1994,12.421184025147118
1058,9,7.688913336864796,3,836,7.00669522683704,1130,2,10,2008,12.721885810807203
1059,6,7.596392304064196,2,432,6.74993119378857,1096,1,7,1932,12.301382825334498
1060,8,7.198931240688173,2,582,7.198931240688173,1338,2,6,2001,12.271392111650817
1061,3,6.795705775173514,3,1248,6.795705775173514,894,1,6,1935,11.302204433654575
1062,5,7.756623334538858,2,560,6.495265555937008,1422,2,10,1900,11.407564949312402
1063,6,7.005789019253503,2,440,7.005789019253503,1103,1,5,1925,11.612770799939945
1064,5,7.050989447068045,2,480,7.050989447068045,1154,1,6,1966,11.944707881395766
1065,7,7.723120092266331,2,533,7.174724309836376,1306,2,7,1996,12.70076888736628
1066,6,7.359467638255621,2,380,6.683360945766275,799,2,7,1993,12.089538829274222
1067,6,7.384610383176974,2,442,6.659293919683638,798,1,7,1964,12.031123843065632
1068,6,7.83241092718792,2,576,6.848005274576363,1291,2,10,1973,11.927680619985486
1069,5,6.794586580876499,2,576,6.739336627357174,893,1,4,1949,11.813030057420567
1070,5,6.954638864880987,1,286,6.954638864880987,1048,1,6,1956,11.813030057420567
1071,6,7.349873704738337,2,441,6.588926477533519,829,1,8,1968,11.944707881395766
1072,5,7.283448228756631,1,280,6.697034247666484,1002,1,7,1948,11.424094251263613
1073,6,7.262628600974241,2,440,6.536691597591305,698,1,6,1977,11.979799201207037
1074,7,7.122866658599083,3,826,7.122866658599083,1240,2,5,2006,12.175613438045465
1075,7,7.461640392208575,1,240,6.684611727667927,960,1,6,1940,12.299107511497363
1076,5,7.290292882446597,2,566,6.679599185844383,1096,2,7,1936,12.043553716032399
1077,5,6.999422467507961,1,299,6.999422467507961,1096,1,6,1969,11.840789327054841
1078,6,6.742880635791903,2,420,6.742880635791903,848,1,3,2004,11.956970055045868
1079,5,6.897704943128636,1,299,6.897704943128636,990,1,5,1994,11.744037185933616
1080,6,7.1372784372603855,2,528,7.1372784372603855,1258,2,5,1971,11.884489021402711
1081,5,6.946975992135418,1,308,6.946975992135418,1040,1,5,1963,11.79810440720389
1082,7,7.285506548522785,2,527,7.285506548522785,1459,2,6,2002,12.165250651009918
1083,6,7.1316985104669115,1,461,7.1316985104669115,1251,1,6,1964,11.982929094215963
1084,6,7.311886164077165,2,409,6.53813982376767,691,2,6,1995,12.141534124392603
1085,6,6.903747257584598,2,564,6.841615476477592,996,1,5,1992,11.898187865760873
1086,4,6.9957661563048505,1,286,6.302618975744905,546,1,6,1973,11.332601910838946
1087,8,7.577121930876679,3,1043,6.9865664594064265,1082,2,9,2005,12.437184366493561
1088,7,7.443663683115591,2,380,6.877296071497429,970,2,7,2004,11.831379196088763
1089,8,7.1284959456800365,2,550,7.1284959456800365,1247,1,4,2005,12.190959007720126
1090,3,6.946975992135418,2,400,0.0,1040,2,6,1950,11.439278924801929
1091,7,7.132497551660044,2,462,6.396929655216146,624,2,4,1999,11.982929094215963
1092,6,7.434847875211999,2,576,7.074116816197362,1390,2,7,1925,11.824079893607152
1093,5,7.090076835776092,2,884,6.761572768804055,1200,1,6,1965,11.891361900690473
1094,5,6.841615476477592,1,308,6.841615476477592,936,1,4,1956,11.76756768334381
1095,6,7.1808311990445555,2,440,7.1808311990445555,1314,2,6,2006,12.08069081199846
1096,6,7.2115567333138015,0,0,6.52795791762255,773,1,7,1914,11.751942365440728
1097,8,6.992096427415888,2,461,6.97914527506881,1088,1,5,1986,12.043553716032399
1098,4,7.188412736496954,1,240,6.51025834052315,757,1,6,1936,11.759785542901755
1099,7,7.3783837129967145,2,478,7.147559271189454,1601,2,7,1978,11.964001084330445
1100,2,6.082218910376446,1,246,5.66988092298052,438,1,3,1920,11.002099841204238
1101,5,6.856461984594587,1,280,6.856461984594587,950,1,5,1971,11.691071650353702
1102,5,7.033506484287697,1,254,6.917705609835305,1134,1,6,1960,11.813030057420567
1103,6,7.085064293952548,2,539,6.484635235635252,1194,1,6,1959,11.979799201207037
1104,5,7.171656822768514,2,440,6.4457198193855785,630,2,6,1970,11.571194373094205
1105,8,7.871692664323645,2,712,7.288244401020124,1500,2,9,1994,12.691580461311874
1106,7,7.273786317844895,2,719,6.813444599510896,1442,2,6,1990,12.100156419938624
1107,7,7.611347717403621,2,422,6.7661917146603505,887,2,9,2006,12.523525876315125
1108,6,7.432483807917119,2,463,6.828712071641684,948,2,7,2000,12.106252310247962
1109,8,7.515344571180436,3,862,7.515344571180436,1836,2,7,2004,12.542544882151386
1110,6,7.4133673356952405,2,431,6.650279048587422,773,2,8,1995,12.144197241812087
1111,7,7.582738488914411,2,483,6.688354713946762,1098,2,8,1976,12.230765258120545
1112,5,6.704414354964107,1,308,6.704414354964107,816,1,5,1957,11.77452020265869
1113,5,6.915723448631314,1,240,6.915723448631314,1008,1,6,1953,11.809319478024031
1114,5,6.725033642166843,1,326,6.725033642166843,833,1,4,1954,11.669929213779893
1115,8,7.458186157340487,3,928,7.458186157340487,1734,2,7,2007,12.669806661762314
1116,8,7.257707677160043,2,527,6.0112671744041615,779,2,7,2002,12.123234367221169
1117,5,6.795705775173514,2,450,6.795705775173514,894,1,5,1967,11.77528972943772
1118,5,7.3783837129967145,1,300,6.278521424165844,1021,1,6,1958,11.84939770159144
1119,5,6.946975992135418,1,286,6.946975992135418,1040,1,6,1959,11.803353763090035
1120,6,6.919683849847411,1,308,6.919683849847411,1012,1,6,1920,11.681824001432043
1121,7,7.347299700743164,3,782,7.347299700743164,1552,2,7,2005,12.26857785088157
1122,4,6.866933284461882,1,288,6.51025834052315,960,1,5,1956,11.626254150277232
1123,5,6.548219102762372,0,0,6.548219102762372,698,1,4,1947,11.678439903447801
1124,7,7.301147805856032,2,392,5.950642552587727,812,2,7,1992,12.00701176473192
1125,4,6.912742820493176,2,672,6.912742820493176,1005,1,5,1955,11.652687407345388
1126,7,7.349230824613334,3,660,7.224753405767971,1555,2,7,2007,12.066810578196666
1127,7,7.333023014386481,3,630,7.333023014386481,1530,2,7,2004,12.464583340681674
1128,7,7.580189417944541,2,434,6.741700694652055,847,2,8,2004,12.2783933071098
1129,5,6.841615476477592,2,672,6.841615476477592,936,1,4,1980,11.84939770159144
1130,4,7.591357046698551,2,576,7.022868086082641,1328,2,7,1928,11.813030057420567
1131,5,6.881411303642535,0,0,6.881411303642535,974,1,5,1991,11.44571671527678
1132,6,7.700747794511798,1,205,6.915723448631314,1178,2,8,1880,11.67419361256635
1133,8,7.61085279039525,2,466,7.028201432058005,1142,2,8,1995,12.386308695833106
1134,6,7.3777589082278725,2,460,6.82001636467413,916,2,7,1997,12.037653993905211
1135,6,6.893656354602635,1,180,6.866933284461882,986,1,5,1926,11.532728092266408
1136,6,7.132497551660044,1,288,6.939253946041508,1032,1,6,1950,11.686878772093667
1137,5,6.927557906278317,0,0,6.659293919683638,780,1,6,1875,11.451050061252142
1138,6,7.356918242356021,2,714,7.356918242356021,1567,2,5,1977,12.185869938212655
1139,5,7.062191632286556,2,495,6.818924065275521,1167,1,6,1920,11.877568578558138
1140,5,6.858565034791365,2,840,6.858565034791365,952,1,4,1951,11.842229212112828
1141,5,7.532623618788788,2,484,6.659293919683638,1088,2,9,1976,12.193493863323313
1142,8,7.947325027016463,3,1052,7.290292882446597,1466,3,11,2006,12.959538518762063
1143,5,6.913737350659685,0,0,6.913737350659685,1006,1,5,1959,11.289781913656018
1144,4,6.828712071641684,1,280,6.51025834052315,672,1,5,1941,11.289781913656018
1145,5,7.362645270417825,1,225,6.948897222313312,1042,1,8,1928,11.911701584927597
1146,6,7.168579897264035,2,403,7.168579897264035,1298,2,5,1985,12.100712129872347
1147,7,7.355001921105257,1,234,6.556778356158042,860,1,7,1941,12.069680020624618
1148,7,7.01301578963963,1,288,6.349138991379798,572,1,5,1926,11.66907414746016
1149,7,7.301147805856032,2,324,6.476972362889683,832,1,7,1920,11.870599909242044
1150,6,6.837332814685591,1,306,6.837332814685591,932,1,4,1950,11.728036844587175
1151,5,7.290292882446597,2,528,7.290292882446597,1466,1,6,1959,11.917723684090689
1152,6,7.501634457883413,2,470,6.9782137426306985,1811,1,6,1956,12.345834587905333
1153,6,6.704414354964107,1,432,6.704414354964107,816,1,5,1930,11.699405031912846
1154,7,7.506591780070841,2,492,6.761572768804055,902,1,8,1965,12.215032386901646
1155,5,7.270312886079025,2,528,7.270312886079025,1437,2,6,1976,12.292250341771226
1156,5,7.142827401161621,2,502,7.105786129481271,1265,2,6,1965,12.100156419938624
1157,7,7.1808311990445555,2,626,7.1808311990445555,1314,2,6,2007,12.345834587905333
1158,8,7.365180126021013,3,830,7.365180126021013,1580,2,7,2007,12.367885325692589
1159,6,7.53689712956617,2,540,6.803505257608338,943,2,8,1974,12.128111104060462
1160,6,7.283448228756631,2,440,6.75110146893676,855,2,7,1978,11.891361900690473
1161,6,7.402451520818244,2,924,7.16703787691222,1640,1,7,1954,12.319401330837177
1162,5,6.795705775173514,2,450,6.795705775173514,894,1,5,1968,11.76756768334381
1163,4,7.1372784372603855,2,400,7.088408778675395,1258,0,6,1969,11.598726943661342
1164,5,7.266827347520591,2,588,7.215239978730097,1432,1,5,1978,12.175613438045465
1165,7,7.31455283232408,2,644,7.31455283232408,1502,2,7,2009,12.359523080243038
1166,8,7.434847875211999,3,776,7.434847875211999,1694,2,7,2008,12.41044104151805
1167,6,7.421177528595393,2,472,6.8658910748834385,959,2,7,2000,12.061046873479915
1168,6,7.653494909661253,2,540,7.027314514039777,1236,2,7,1935,12.367340793126296
1169,10,8.196161139282902,3,807,7.5652752818989315,1831,3,10,1995,13.345506928718539
1170,6,7.0192966537150445,1,358,6.999422467507961,1118,1,6,1977,12.049418835484797
1171,6,7.13966033596492,2,433,7.13966033596492,1261,1,6,1958,12.0015054797889
1172,7,7.1308988302963465,2,625,6.437751649736401,625,2,5,2006,12.05466819137094
1173,5,8.034631032923107,0,0,7.37650812632622,1636,3,12,1946,12.20856952572876
1174,6,7.76004068088038,2,360,6.858565034791365,1170,2,9,1932,12.384218830913648
1175,8,7.962763930168115,2,541,7.428333194190806,2129,2,9,1992,12.560244459250788
1176,5,6.827629234502852,1,264,6.775366090936392,923,1,5,1984,11.691071650353702
1177,6,7.1098794630722715,1,210,6.706862336602747,818,1,5,1926,11.652687407345388
1178,5,7.202661196523238,1,186,6.594413459749778,820,1,7,1921,11.95053502640496
1179,5,7.024649030453636,0,0,0.0,1124,1,5,1954,11.440354772135393
1180,7,7.829630389150193,2,693,7.103322062526113,1298,2,8,1990,12.429216196844383
1181,8,7.409741954080923,2,482,7.3777589082278725,1652,2,5,2008,12.8802918162046
1182,10,8.406485069431817,3,813,7.78155595923534,2411,3,10,1996,13.521139497361697
1183,5,7.029972911706386,2,720,7.02108396428914,1130,1,5,1920,11.695247021764184
1184,5,7.360103972989152,3,995,7.360103972989152,1572,1,5,1963,12.137258329529814
1185,5,7.107425474110705,1,392,6.664409020350408,949,1,7,1924,11.560762794384388
1186,3,7.4377951216719325,2,420,6.885509670034818,1014,2,7,1900,11.461632170582678
1187,8,7.392647520721623,3,757,7.392647520721623,1624,2,5,1994,12.476099782743233
1188,7,7.414572881350589,2,493,6.7226297948554485,831,2,7,2002,12.180754837545884
1189,7,7.4977617006225685,2,442,6.901737206656574,1028,2,7,1999,12.14950229404178
1190,4,7.3914152346753585,4,1356,7.130098510125578,1622,1,7,1961,12.031719258385396
1191,8,7.273092595999522,2,492,6.654152520183219,764,2,5,1999,12.066810578196666
1192,5,7.294377299288821,1,250,6.553933404025811,842,1,6,1925,11.736069016284437
1193,6,7.1098794630722715,2,402,7.1098794630722715,1224,2,5,1999,12.013700752882718
1194,6,7.20934025660291,1,299,6.4967749901858625,663,1,7,1969,11.970350312009105
1195,6,7.283448228756631,2,400,6.590301048196686,728,2,8,2005,12.078239274020289
1196,7,7.529943370601589,3,660,6.778784897685177,879,2,9,2006,12.297785453453374
1197,7,7.432483807917119,1,225,6.703188113240863,815,1,7,1916,11.877568578558138
1198,7,7.10002716662926,2,573,7.10002716662926,1212,2,6,2001,12.089538829274222
1199,4,7.231287004327616,2,459,6.957497370876951,1382,1,6,1963,11.904967552746252
1200,4,6.761572768804055,1,280,6.761572768804055,864,1,5,1970,11.661776411702583
1201,7,7.483806687665835,2,546,6.763884908562435,866,2,6,1998,12.195517131590657
1202,5,7.206377291472252,1,216,6.784457062637643,884,1,5,1925,11.669929213779893
1203,7,7.396335293800808,2,451,7.396335293800808,1630,2,6,2000,12.269047444691562
1204,5,6.97914527506881,2,495,6.962243464266207,1074,1,6,1975,11.941455846009388
1205,7,7.694392802629421,3,701,7.67693714581808,2196,2,7,1990,12.513189630620563
1206,4,6.962243464266207,1,384,6.962243464266207,1056,1,5,1966,11.580584113444043
1207,6,7.438383530044307,2,544,7.427738840532894,1700,2,7,2003,12.206072645530174
1208,5,7.1569563646156364,2,506,6.836259277277067,1283,1,6,1962,11.84939770159144
1209,8,7.414572881350589,2,500,7.414572881350589,1660,2,8,2006,12.577636201962656
1210,6,7.520234556474628,2,462,6.961296045910167,1055,2,8,1992,12.14950229404178
1211,8,7.468513271496337,2,492,6.326149473155099,1080,2,8,1988,12.007621706806335
1212,4,6.51025834052315,1,234,6.51025834052315,672,1,4,1941,11.635143097694478
1213,4,6.866933284461882,1,364,6.473890696352274,960,0,3,1965,11.884489021402711
1214,5,6.906754778648554,1,300,6.829793737512425,999,1,6,1962,11.809319478024031
1215,5,6.795705775173514,1,384,6.795705775173514,894,1,5,1966,11.736069016284437
1216,6,7.550661243105336,2,539,0.0,1318,2,8,1978,11.626254150277232
1217,8,7.1808311990445555,2,552,7.170119543449628,1314,2,6,2009,12.343466568968994
1218,4,6.815639990074331,0,0,0.0,672,1,3,1947,11.296012463406655
1219,6,7.1049654482698426,0,0,6.51025834052315,672,1,7,1971,11.424094251263613
1220,5,6.815639990074331,1,288,6.815639990074331,912,1,5,1964,11.652687407345388
1221,5,7.099201743553092,1,322,6.858565034791365,1211,1,5,1968,11.805595078933049
1222,6,7.520776415062797,1,315,6.946975992135418,1168,2,7,1949,11.870599909242044
1223,5,7.666690200080086,2,528,7.666690200080086,2136,2,7,1951,11.834284063781393
1224,7,7.306531398939505,2,388,6.669498089857879,788,2,8,2004,12.122691036591123
1225,6,7.037027614686276,1,264,6.376726947898627,1138,1,6,1958,11.884489021402711
1226,6,7.566828479208331,3,668,6.795705775173514,894,2,9,2007,12.273731294003989
1227,5,6.815639990074331,2,576,6.815639990074331,912,1,5,1965,11.898187865760873
1228,9,7.43955930913332,3,1052,7.43955930913332,1702,1,7,2008,12.813917896253697
1229,5,7.317876198626496,1,404,6.980075940561763,1507,2,7,1960,11.751942365440728
1230,5,7.8709295967551425,2,600,7.215975002651466,1361,2,12,1977,12.154779351142624
1231,5,7.081708586105575,2,540,7.00850518208228,1190,1,6,1962,11.794337924408413
1232,4,7.1098794630722715,2,462,0.0,1224,2,6,1962,11.53076538309856
1233,5,7.080026499922591,2,531,7.080026499922591,1188,1,6,1959,11.863582336583399
1234,5,7.582738488914411,0,0,6.84587987526405,1024,1,7,1911,11.77528972943772
1235,5,7.486613313139955,1,180,6.616065185132817,892,1,9,1914,11.841415931849784
1236,7,7.3938782901077555,2,474,6.638567789166521,764,2,6,2003,12.075394321888057
1237,7,7.5745584842024805,2,434,6.741700694652055,847,2,8,2004,12.180754837545884
1238,6,7.039660349862076,2,484,7.039660349862076,1141,1,6,2005,11.867097278690842
1239,8,7.302496423727326,2,472,7.297091005160418,1484,2,6,2006,12.490875577231112
1240,7,7.477604243197589,2,543,6.784457062637643,884,2,8,2003,12.323411137947407
1241,7,7.4318919168078,3,954,7.4318919168078,1689,2,7,2007,12.422505731952896
1242,7,7.067319848653476,2,528,6.959398512133975,1173,2,6,1974,12.043553716032399
1243,10,7.638198244285779,3,850,7.638198244285779,2076,2,7,2006,13.049792684569493
1244,8,7.324489979348532,2,400,6.674561391814426,792,1,7,1929,12.345834587905333
1245,6,7.532623618788788,2,477,6.371611847231857,1140,3,7,1984,12.089538829274222
1246,7,7.347943823148687,2,615,6.628041376179533,756,2,6,2005,12.136186518066006
1247,6,6.9411900550683745,3,888,6.919683849847411,1034,1,6,1976,12.042965307660024
1248,6,7.629489916393995,2,396,6.5998704992128365,1134,1,8,1917,11.771436160121729
1249,5,6.895682697747868,1,276,6.775366090936392,988,1,6,1950,11.686878772093667
1250,7,7.6544432264701125,2,522,7.6544432264701125,2110,2,8,1968,12.404923504275338
1251,7,7.247792581767846,2,478,7.247792581767846,1405,2,6,2003,12.053795210084596
1252,5,6.773080375655535,1,288,6.761572768804055,874,1,5,1968,11.77528972943772
1253,7,7.681099001536359,2,518,7.083387847625295,1516,2,9,1974,12.591335046320818
1254,7,7.412160334945205,2,397,6.61472560020376,760,2,7,2003,12.016122061571728
1255,6,7.220373836723949,1,560,6.784457062637643,959,1,6,1931,11.755871643580617
1256,8,7.594381242551817,2,691,7.593877844605118,1987,2,7,1994,12.616525295149378
1257,5,6.761572768804055,0,0,6.761572768804055,864,1,4,1922,11.511924964636645
1258,7,7.061334366910438,2,400,6.752270376141742,1166,2,5,2005,12.154779351142624
1259,6,6.960347729101308,2,460,6.960347729101308,1054,1,6,1969,11.925035115797062
1260,6,7.423568444259167,2,502,6.734591659972948,892,2,7,1999,12.106252310247962
1261,5,6.956545443151569,1,338,6.956545443151569,1050,1,5,1956,11.766792188927278
1262,4,7.488852955733459,1,304,7.00669522683704,1104,1,8,1957,11.992260421644849
1263,6,7.508787170634276,2,520,6.638567789166521,1060,1,8,1919,12.103486056755072
1264,6,7.198183577101943,2,511,7.247792581767846,1337,2,5,1998,12.106252310247962
1265,7,7.280697195384741,2,506,6.53813982376767,713,2,6,1999,12.122147410592412
1266,7,7.543802867501509,1,308,6.829793737512425,964,1,9,1910,11.711776323715394
1267,9,7.609862200913554,3,746,7.601901959875166,2018,2,10,2008,12.84397135185964
1268,8,8.145259566516865,3,1014,6.590301048196686,1968,3,11,1935,12.850554654108839
1269,5,7.329093736246592,1,315,6.773080375655535,874,1,7,1958,11.877568578558138
1270,7,7.329093736246592,2,586,7.194436851100335,1332,0,4,1979,12.468436909997665
1271,6,7.305860032684009,2,462,7.305860032684009,1489,2,7,1968,12.132156962580005
1272,5,6.840546529288687,1,288,6.840546529288687,935,1,5,1965,11.827736204810263
1273,6,7.213031659834869,1,312,6.926577033222725,1357,1,5,1959,12.083905011555967
1274,5,7.1308988302963465,2,552,6.493753839851686,661,2,8,1910,11.842229212112828
1275,5,7.560080465021827,2,400,6.833031732786201,928,2,10,1948,11.827736204810263
1276,6,7.240649694255466,2,497,6.583409222158765,735,1,6,1972,11.99535161421452
1277,6,7.452402451223638,2,480,7.426549072397305,1724,1,7,1967,12.195517131590657
1278,8,7.616283561580385,2,577,7.028201432058005,1128,2,7,2002,12.375815420117268
1279,4,7.028201432058005,2,528,6.548219102762372,698,1,6,1920,11.133128103610641
1280,7,7.360739903058278,2,544,7.360739903058278,1573,2,6,2002,12.332705296463539
1281,7,7.199678345691172,2,484,7.1770187659099,1339,2,6,1990,12.100712129872347
1282,5,6.946975992135418,2,484,6.946975992135418,1040,2,5,1977,11.921718363171067
1283,6,7.508787170634276,0,0,6.815639990074331,912,2,8,1971,11.842229212112828
1284,6,7.802618063442671,1,336,6.6895992691789665,1699,2,10,1919,12.037653993905211
1285,6,7.252762418053187,1,280,6.659293919683638,825,1,6,1939,11.794337924408413
1286,6,7.191429330036379,2,528,7.191429330036379,1328,1,6,1963,11.870599909242044
1287,5,7.366445148327599,2,390,7.392647520721623,1582,2,7,1964,12.154779351142624
1288,8,7.413970290190444,2,499,7.313886831633462,1659,2,5,2000,12.535376392672774
1289,8,7.585788821732034,3,753,6.98933526597456,1120,2,8,2006,12.546109948315882
1290,5,7.049254841255837,2,484,7.049254841255837,1152,1,6,1964,12.103486056755072
1291,5,7.171656822768514,1,264,6.4457198193855785,630,2,6,1972,11.691071650353702
1292,5,7.771488760117616,1,432,6.901737206656574,1378,2,11,1892,11.585246126549855
1293,7,7.416979621381154,2,528,6.723832440821209,832,2,8,1976,12.000891794590137
1294,5,6.761572768804055,2,572,6.761572768804055,864,1,5,1955,11.652687407345388
1295,5,6.9584483932976555,1,288,6.9584483932976555,1052,1,5,1968,11.83862560460953
1296,5,7.028201432058005,2,525,7.02108396428914,1128,2,6,1963,11.951180395901384
1297,6,6.977281341630747,2,525,6.304448802421981,1072,2,5,2005,11.84939770159144
1299,5,7.1276936993473985,1,305,7.1276936993473985,1246,1,6,1959,11.944707881395766
1300,7,7.592366128519796,2,490,6.885509670034818,1005,2,9,1999,12.323855681186558
1301,6,7.309212365692763,1,213,6.647688373563329,753,1,7,1942,12.086725887897607
1302,8,7.8343923029104365,3,844,7.060476365999801,1203,2,8,1994,12.577636201962656
1303,7,7.38770923908104,3,834,7.38770923908104,1616,2,7,2005,12.354492650648448
1304,7,7.443078374348516,2,380,6.883462586413092,976,2,7,2004,11.77528972943772
1305,9,7.409741954080923,2,840,7.409741954080923,1652,2,6,2006,12.691580461311874
1306,7,7.221105098182496,2,474,7.221105098182496,1368,2,6,2005,12.218495165528731
1307,5,6.897704943128636,2,480,6.897704943128636,990,1,5,1994,11.835008964139341
1308,5,7.022868086082641,2,528,6.828712071641684,1122,1,6,1948,11.898187865760873
1309,6,7.165493475060845,2,496,7.15305163493748,1294,2,6,1991,12.096257779522967
1310,7,7.550661243105336,2,567,7.550661243105336,1902,2,7,1959,12.721885810807203
1311,7,7.149916836132109,2,508,7.149916836132109,1274,2,6,2005,12.220961258023925
1312,8,7.940939762327791,2,750,7.2813856635702825,1453,2,9,1990,12.618182296357007
1313,9,7.8628820346414905,3,779,7.239214973779806,1422,2,10,1999,12.716402146247475
1314,4,6.854354502255021,1,280,6.854354502255021,948,1,5,1954,11.686878772093667
1315,6,7.655390644826152,2,576,6.858565034791365,1092,2,9,1969,12.239990863733635
1316,8,7.396335293800808,3,860,7.3914152346753585,1630,2,8,2008,12.596400426884427
1317,7,7.20934025660291,2,466,7.20934025660291,1352,2,5,2006,12.249610947544657
1318,8,7.488293515159428,3,748,7.469083884921234,1787,2,7,2001,12.524526376648708
1319,4,6.854354502255021,1,248,6.761572768804055,948,1,5,1954,11.617285480294472
1320,6,7.298445101508147,2,442,7.298445101508147,1478,1,6,1957,11.960811288962345
1321,3,6.579251212010101,1,287,0.0,720,1,4,1949,11.191341840842766
1322,7,7.56164174558878,2,564,6.620073206530356,1061,2,8,1992,12.154779351142624
1323,4,6.56244409369372,0,0,6.040254711277414,708,1,5,1940,11.320553572322773
1324,8,7.492760300922379,3,895,7.492760300922379,1795,2,7,2006,11.898187865760873
1325,4,6.679599185844383,0,0,6.679599185844383,796,1,5,1922,10.915088464214607
